"22350.HS"	-0.602006499049553
"22167.HS"	0.833817742449435
"22307.HS"	-0.387868692685014
"22379.HS"	0.653056892598759
"22203.HS"	-1.67293738760497
"22184.HS"	0.387868692685013
"22230.HS"	0.782429395128963
"22259.HS"	0
"22247.HS"	0.287688876279986
"22245.HS"	-1.67293738760497
"22300.HS"	-0.238722517934155
"22311.HS"	0.719718857525236
"22263.HS"	0.918245092512505
"22343.HS"	0.439392225998688
"22370.HS"	-0.439392225998688
"22325.HS"	0.782429395128963
"22142.HS"	-0.848379932076291
"22177.HS"	-1.26033879727313
"22329.HS"	0.273116590565393
"22181.HS"	-0.337355327037516
"22234.HS"	0.142364055348966
"22258.HS"	1.07356237627451
"22131.HS"	0.287688876279986
"22319.HS"	2.34813020073152
"22223.HS"	0.387868692685013
"22381.HS"	-0.337355327037516
"22419.HS"	-1.07356237627451
"22294.HS"	0.992908151440398
"22458.HS"	-0.602006499049553
"22285.HS"	0.142364055348966
"22440.HS"	0.782429395128963
"22422.HS"	1.16188293727674
"22281.HS"	-0.918245092512505
"22299.HS"	1.26033879727313
"22469.HS"	1.67293738760497
"22287.HS"	2.34813020073152
"22416.HS"	0.287688876279986
"22442.HS"	0.047312518491311
"22420.HS"	-0.918245092512505
"22266.HS"	0
"22111.HS"	-0.287688876279986
"22406.HS"	-0.918245092512505
"22269.HS"	2.34813020073152
"22295.HS"	0.287688876279986
"22446.HS"	-0.992908151440398
"22417.HS"	-0.602006499049553
"22468.HS"	0.659719326022605
"22271.HS"	1.90635800283303
"22304.HS"	0.782429395128963
"22277.HS"	0.287688876279986
"22288.HS"	2.34813020073152
"22293.HS"	0.719718857525236
"22463.HS"	2.34813020073152
"22455.HS"	1.50596767621928
"22310.HS"	-1.50596767621928
"22460.HS"	0.782429395128963
"22453.HS"	-0.918245092512505
"22431.HS"	1.16188293727674
"22094.HS"	0.142364055348966
"22433.HS"	-0.918245092512505
"22385.HS"	-0.142364055348966
"22389.HS"	0.992908151440398
"22397.HS"	1.67293738760497
"22391.HS"	-0.848379932076291
"22392.HS"	0.546233181130787
"22395.HS"	0.78156629635974
"22401.HS"	-0.848379932076291
"22396.HS"	1.16188293727674
"22383.HS"	-1.90635800283303
"22183.HS"	0.492110104528519
"22467.HS"	-0.439392225998688
"22457.HS"	0.918245092512505
"22444.HS"	2.34813020073152
"22423.HS"	-0.190322269836495
"22261.HS"	0.190322269836495
"22464.HS"	0.918245092512505
"22461.HS"	0.992908151440398
"22408.HS"	1.50596767621928
"22425.HS"	1.90635800283303
"22415.HS"	-0.782429395128962
"22466.HS"	0.047312518491311
"22369.HS"	0.602006499049553
"22432.HS"	0.0947312421831195
"22218.HS"	0.439392225998688
"22017.HS"	2.34813020073152
"22362.HS"	1.07356237627451
"22380.HS"	0.546233181130787
"22430.HS"	1.90635800283303
"22065.HS"	0.602006499049553
"22355.HS"	1.67293738760497
"22260.HS"	0.439392225998688
"22426.HS"	-0.639039540349933
"22445.HS"	0.719718857525236
"22345.HS"	-0.659719326022605
"22441.HS"	-0.047312518491311
"22378.HS"	-0.0947312421831195
"22224.HS"	0.387868692685013
"22418.HS"	-0.602006499049553
"22454.HS"	1.50596767621928
"22132.HS"	-0.546233181130787
"22137.HS"	-0.659719326022605
"22062.HS"	-0.337355327037516
"22439.HS"	-1.90635800283303
"22239.HS"	-1.50596767621928
"22326.HS"	-0.602006499049553
"22452.HS"	-0.659719326022605
"22157.HS"	-1.50596767621928
"22213.HS"	0.222398793018604
"22060.HS"	-0.918245092512505
"22035.HS"	0.992908151440398
"22052.HS"	-1.16188293727674
"22084.HS"	0.047312518491311
"22014.HS"	0.439392225998688
"22039.HS"	-0.659719326022605
"22077.HS"	0.918245092512505
"22057.HS"	0
"22248.HS"	0.337355327037516
"22226.HS"	1.50596767621928
"22018.HS"	0.602006499049553
"22089.HS"	0.142364055348966
"22214.HS"	0.337355327037516
"22104.HS"	1.90635800283303
"22030.HS"	-0.439392225998688
"22170.HS"	0.287688876279986
"22237.HS"	-2.34813020073152
"22118.HS"	1.07356237627451
"22235.HS"	1.90635800283303
"22106.HS"	2.34813020073152
"22228.HS"	-1.07356237627451
"22209.HS"	1.26033879727313
"22042.HS"	0.492110104528519
"22009.HS"	0.992908151440398
"22217.HS"	2.34813020073152
"22066.HS"	0.992908151440398
"22114.HS"	1.16188293727674
"22029.HS"	-0.659719326022605
"22212.HS"	-0.784501337897755
"22342.HS"	0
"22185.HS"	0.546233181130787
"22182.HS"	1.37281032288298
"22376.HS"	-0.782429395128962
"22145.HS"	0.546233181130787
"22193.HS"	0.287688876279986
"22028.HS"	0.918245092512505
"22090.HS"	1.90635800283303
"22124.HS"	1.07356237627451
"22221.HS"	0.848379932076291
"22246.HS"	-0.918245092512505
"22298.HS"	-0.782429395128962
"22049.HS"	0.918245092512505
"22232.HS"	0.047312518491311
"22120.HS"	-0.190322269836495
"22037.HS"	-0.287688876279986
"22108.HS"	0.190322269836495
"22366.HS"	0.439392225998688
"22025.HS"	1.90635800283303
"22202.HS"	-0.0947312421831195
"22190.HS"	0.602006499049553
"22189.HS"	-0.992908151440398
"22138.HS"	-1.16188293727674
"22140.HS"	0.238722517934155
"22112.HS"	-1.50596767621928
"22241.HS"	-0.492110104528519
"22361.HS"	-0.238722517934155
